tool,reaction,min_flux,max_flux
catpred,r_0103_ENZ_YPL028W_FWD,0.0,0.0
catpred,r_0103_ENZ_YPL028W_REV,0.0,2.5657264911160823e-05
catpred,r_0104_ENZ_YPL028W_FWD,0.0618649212153454,0.0620125269861696
catpred,r_0104_ENZ_YPL028W_REV,0.0,0.0
catpred,r_0105_ENZ_YIL160C,0.0,2.1781353272594318e-05
catpred,r_0106_ENZ_YIL160C,0.0,6.889349898675512e-06
catpred,r_0107_ENZ_YIL160C,0.0,4.855124934094457e-06
catpred,r_0108_ENZ_YMR207C,0.0,-0.0
catpred,r_0109_ENZ_YDL141W_and_YNR016C,0.3310339752088242,0.3310749221693508
catpred,r_0111_ENZ_YBL015W,0.0,0.0003198507280841
catpred,r_0112_ENZ_YAL054C,0.0,0.0
catpred,r_0112_ENZ_YLR153C,0.4017898513675736,0.4018995429796341
catpred,r_0113_ENZ_YAL054C,0.0,0.0003508562168374
catpred,r_0114_ENZ_YLR153C,0.0,0.0
catpred,r_0115_ENZ_YER069W,0.0516114230789155,0.0516500394295616
catpred,r_0116_ENZ_YAR071W,0.0,0.0
catpred,r_0116_ENZ_YBR092C,0.0,0.0
catpred,r_0116_ENZ_YBR093C,0.0,0.0
catpred,r_0116_ENZ_YHR215W,0.0,0.0
catpred,r_0117_ENZ_YPR002W_FWD,0.0,0.000100104625586
catpred,r_0117_ENZ_YPR002W_REV,0.0,0.0
catpred,r_0118_ENZ_YOL140W,0.0516114230787252,0.0516500482685088
catpred,r_0119_ENZ_YPL148C,0.0,2.2029551173303377e-05
catpred,r_0120_ENZ_YGL205W,0.0,6.58751831803528e-06
catpred,r_0121_ENZ_YGL205W,0.0,5.121438132180134e-06
catpred,r_0122_ENZ_YGL205W,0.0,8.188509584152988e-06
catpred,r_0123_ENZ_YGL205W,0.0,2.0486277730687295e-05
catpred,r_0124_ENZ_YGL205W,0.0,2.046102958354356e-05
catpred,r_0125_ENZ_YGL205W,0.0,1.7691121025480708e-05
catpred,r_0126_ENZ_YCR048W_FWD,0.0,3.957513920586214e-05
catpred,r_0126_ENZ_YCR048W_REV,0.0,0.0
catpred,r_0127_ENZ_YCR048W,0.0,0.0
catpred,r_0127_ENZ_YNR019W,0.0023231552390111,0.0029089670994056
catpred,r_0128_ENZ_YCR048W_FWD,0.0,3.962260499251746e-05
catpred,r_0128_ENZ_YCR048W_REV,0.0,0.0
catpred,r_0129_ENZ_YCR048W,0.0,4.534698591414085e-05
catpred,r_0130_ENZ_YCR048W_FWD,0.0,3.795637731953322e-05
catpred,r_0130_ENZ_YCR048W_REV,0.0,0.0
catpred,r_0131_ENZ_YCR048W_FWD,0.0,0.0001113776144659
catpred,r_0131_ENZ_YCR048W_REV,0.0,0.0
catpred,r_0132_ENZ_YCR048W_FWD,0.0,0.0004167781776608
catpred,r_0132_ENZ_YCR048W_REV,0.0,0.0
catpred,r_0132_ENZ_YNR019W_FWD,0.0,0.0005799452036557
catpred,r_0132_ENZ_YNR019W_REV,0.0,0.0
catpred,r_0133_ENZ_YCR048W_FWD,0.0,7.074819384781956e-05
catpred,r_0133_ENZ_YCR048W_REV,0.0,0.0
catpred,r_0134_ENZ_YCR048W_FWD,0.0,8.111329663315255e-05
catpred,r_0134_ENZ_YCR048W_REV,0.0,0.0
catpred,r_0135_ENZ_YCR048W_FWD,0.0,5.9327988021603005e-05
