tool,reaction,min_flux,max_flux
catapro,r_0074_ENZ_YDR017C,0.0,0.0
catapro,r_0075_ENZ_YLR017W,4.079887329960785e-05,6.23230617275948e-05
catapro,r_0076_ENZ_YER037W,0.0,0.0001450009503201
catapro,r_0076_ENZ_YGL224C,0.0,0.0001449149396766
catapro,r_0077_ENZ_YOR155C,0.0,0.0001626178327067
catapro,r_0078_ENZ_YER037W,0.0,0.0001614682054902
catapro,r_0078_ENZ_YGL224C,0.0,0.0001632450096091
catapro,r_0079_ENZ_YGR061C,0.0219869552865905,0.0219952103024509
catapro,r_0080_ENZ_YGL125W,0.0,0.0426588802932367
catapro,r_0080_ENZ_YGL125W_and_YPL023C,0.0,0.0426627580739804
catapro,r_0081_ENZ_YDR232W,0.0,1.418296914330687e-05
catapro,r_0082_ENZ_YOR163W,0.0,6.072544499202692e-05
catapro,r_0083_ENZ_YDR017C,0.0,6.232800266303684e-05
catapro,r_0084_ENZ_YER183C,0.0,0.0
catapro,r_0085_ENZ_YER091C,0.0,-0.0
catapro,r_0086_ENZ_YJR024C,4.079887329960785e-05,6.23230617275948e-05
catapro,r_0087_ENZ_YPR118W_FWD,4.079887329960785e-05,6.150834188094895e-05
catapro,r_0087_ENZ_YPR118W_REV,0.0,0.0
catapro,r_0088_ENZ_YLR410W_FWD,0.0,0.0
catapro,r_0088_ENZ_YLR410W_REV,0.0,0.0
catapro,r_0089_ENZ_YLR410W_FWD,0.0,2.082759145045003e-05
catapro,r_0089_ENZ_YLR410W_REV,0.0,0.0
catapro,r_0090_ENZ_YIL107C,0.0,3.5600464070520006e-05
catapro,r_0090_ENZ_YOL136C,0.0,3.942713987524941e-05
catapro,r_0091_ENZ_YGR248W,0.974446478206756,0.9771537669636716
catapro,r_0091_ENZ_YHR163W,0.0,0.0
catapro,r_0092_ENZ_YLR410W,0.0,0.0
catapro,r_0092_ENZ_YOR163W,0.0,0.0
catapro,r_0093_ENZ_YDR017C,0.0,0.0
catapro,r_0094,0.0,-0.0
catapro,r_0095_ENZ_YGR087C,0.0,0.0008449562699017
catapro,r_0095_ENZ_YLR044C,0.0,0.0008762455536098
catapro,r_0095_ENZ_YLR134W,0.0,0.0008724169063146
catapro,r_0096_ENZ_YLR355C,0.138414917791777,0.1384969664788581
catapro,r_0097_ENZ_YCL009C_and_YMR108W,0.1384149177917771,0.1384638141120822
catapro,r_0097_ENZ_YMR108W,0.0,0.0
catapro,r_0099_ENZ_YKL192C_FWD,0.0,0.0
catapro,r_0099_ENZ_YKL192C_REV,0.0,0.0
catapro,r_0100_ENZ_YIL160C,0.0,8.874154452659264e-06
catapro,r_0101_ENZ_YIL160C,0.0,3.3017569626148102e-06
catapro,r_0102_ENZ_YIL160C,0.0,8.143215289635464e-06
catapro,r_0103_ENZ_YPL028W_FWD,0.0,0.0
catapro,r_0103_ENZ_YPL028W_REV,0.0,1.903089438016342e-05
catapro,r_0104_ENZ_YPL028W_FWD,0.047512346705403,0.04754354447728
catapro,r_0104_ENZ_YPL028W_REV,0.0,0.0
catapro,r_0105_ENZ_YIL160C,0.0,7.101868305582626e-06
catapro,r_0106_ENZ_YIL160C,0.0,0.0
catapro,r_0107_ENZ_YIL160C,0.0,4.682841230942212e-06
catapro,r_0108_ENZ_YMR207C,0.0,-0.0
catapro,r_0109_ENZ_YDL141W_and_YNR016C,0.2542345596242639,0.2542723261002403
catapro,r_0111_ENZ_YBL015W,0.0,0.0003050920564614
catapro,r_0112_ENZ_YAL054C,0.3085680008304889,0.3086903747162407
catapro,r_0112_ENZ_YLR153C,0.0,0.0
catapro,r_0113_ENZ_YAL054C,0.0,0.0005922313645374
catapro,r_0114_ENZ_YLR153C,0.0,0.0
catapro,r_0115_ENZ_YER069W,0.0396376456820553,0.0396657836555028
catapro,r_0116_ENZ_YAR071W,0.0,0.0
catapro,r_0116_ENZ_YBR092C,0.0,0.0
catapro,r_0116_ENZ_YBR093C,0.0,0.0
catapro,r_0116_ENZ_YHR215W,0.0,0.0
catapro,r_0117_ENZ_YPR002W_FWD,0.0,5.337500843527674e-05
catapro,r_0117_ENZ_YPR002W_REV,0.0,0.0
catapro,r_0118_ENZ_YOL140W,0.0396376456818359,0.0396657836486456
catapro,r_0119_ENZ_YPL148C,0.0,2.0983047652994857e-05
catapro,r_0120_ENZ_YGL205W,0.0,7.893181067345859e-06
catapro,r_0121_ENZ_YGL205W,0.0,7.644871653759525e-06
catapro,r_0122_ENZ_YGL205W,0.0,5.019394237835785e-06
catapro,r_0123_ENZ_YGL205W,0.0,1.188401150134688e-05
catapro,r_0124_ENZ_YGL205W,0.0,1.2101526746931122e-05
catapro,r_0125_ENZ_YGL205W,0.0,1.036437121406178e-05
