tool,reaction,min_flux,max_flux
unikp,r_0076_ENZ_YER037W,0.0,0.0018059768165032
unikp,r_0076_ENZ_YGL224C,0.0,0.0014947804601979
unikp,r_0077_ENZ_YOR155C,0.0,0.0022148074989626
unikp,r_0078_ENZ_YER037W,0.0,0.0022194532348258
unikp,r_0078_ENZ_YGL224C,0.0,0.0022206686547496
unikp,r_0079_ENZ_YGR061C,0.0217391283266961,0.0218638478195946
unikp,r_0080_ENZ_YGL125W,0.0,0.0425052148280495
unikp,r_0080_ENZ_YGL125W_and_YPL023C,0.0,0.0425037732772875
unikp,r_0081_ENZ_YDR232W,0.0,0.0002901799893196
unikp,r_0082_ENZ_YOR163W,0.0,0.0006520634562212
unikp,r_0083_ENZ_YDR017C,0.0,0.0006520634562212
unikp,r_0084_ENZ_YER183C,0.0,0.0
unikp,r_0085_ENZ_YER091C,0.0,-0.0
unikp,r_0086_ENZ_YJR024C,4.033506771769502e-05,0.0003354333390319
unikp,r_0087_ENZ_YPR118W_FWD,4.033506771772277e-05,0.0003358001658298
unikp,r_0087_ENZ_YPR118W_REV,0.0,0.0
unikp,r_0088_ENZ_YLR410W_FWD,0.0,0.0
unikp,r_0088_ENZ_YLR410W_REV,0.0,0.0
unikp,r_0089_ENZ_YLR410W_FWD,0.0,0.0003957629641801
unikp,r_0089_ENZ_YLR410W_REV,0.0,1.754839921231326e-05
unikp,r_0090_ENZ_YIL107C,0.0,0.0009650901294584
unikp,r_0090_ENZ_YOL136C,0.0,0.0011962791977371
unikp,r_0091_ENZ_YGR248W,0.0,0.0
unikp,r_0091_ENZ_YHR163W,0.9242995935545676,0.9454870875693154
unikp,r_0092_ENZ_YLR410W,0.0,0.0
unikp,r_0092_ENZ_YOR163W,0.0,0.0
unikp,r_0093_ENZ_YDR017C,0.0,0.0
unikp,r_0094,0.0,-0.0
unikp,r_0095_ENZ_YGR087C,0.0,0.0053799295190386
unikp,r_0095_ENZ_YLR044C,0.0,0.006288979683934
unikp,r_0095_ENZ_YLR134W,0.0,0.0071689658725544
unikp,r_0096_ENZ_YLR355C,0.1368402748223986,0.1378934027163442
unikp,r_0097_ENZ_YCL009C_and_YMR108W,0.0,0.0
unikp,r_0097_ENZ_YMR108W,0.1368414034691907,0.137890893662603
unikp,r_0099_ENZ_YKL192C_FWD,0.0,0.0
unikp,r_0099_ENZ_YKL192C_REV,0.0,0.0
unikp,r_0100_ENZ_YIL160C,0.0,0.0001992493558232
unikp,r_0101_ENZ_YIL160C,0.0,5.744526963305989e-05
unikp,r_0102_ENZ_YIL160C,0.0,0.0001969614867913
unikp,r_0103_ENZ_YPL028W_FWD,0.0,0.0
unikp,r_0103_ENZ_YPL028W_REV,0.0,0.0003738676900642
unikp,r_0104_ENZ_YPL028W_FWD,0.0469722217011536,0.0473862836315424
unikp,r_0104_ENZ_YPL028W_REV,0.0,0.0
unikp,r_0105_ENZ_YIL160C,0.0,0.0001722447039834
unikp,r_0106_ENZ_YIL160C,0.0,6.113473324693627e-05
unikp,r_0107_ENZ_YIL160C,0.0,5.716849228204228e-05
unikp,r_0108_ENZ_YMR207C,0.0,-0.0
unikp,r_0109_ENZ_YDL141W_and_YNR016C,0.2513443962855332,0.2517890623809271
unikp,r_0111_ENZ_YBL015W,0.0,0.0012737197837049
unikp,r_0112_ENZ_YAL054C,0.3043636795986918,0.3059009809681346
unikp,r_0112_ENZ_YLR153C,0.0,0.0
unikp,r_0113_ENZ_YAL054C,0.0,0.0019899771770642
unikp,r_0114_ENZ_YLR153C,0.0,0.0
unikp,r_0115_ENZ_YER069W,0.039187041049258,0.0396641714775431
unikp,r_0116_ENZ_YAR071W,0.0,0.0
unikp,r_0116_ENZ_YBR092C,0.0,0.0
unikp,r_0116_ENZ_YBR093C,0.0,0.0
unikp,r_0116_ENZ_YHR215W,0.0,0.0
unikp,r_0117_ENZ_YPR002W_FWD,0.0,0.0004675315746016
unikp,r_0117_ENZ_YPR002W_REV,0.0,0.0
unikp,r_0118_ENZ_YOL140W,0.039187041049258,0.0396641714775257
unikp,r_0119_ENZ_YPL148C,0.0,0.0003643921467953
unikp,r_0120_ENZ_YGL205W,0.0,5.697824876395655e-05
unikp,r_0121_ENZ_YGL205W,0.0,5.639522690862527e-05
unikp,r_0122_ENZ_YGL205W,0.0,5.744526963321606e-05
unikp,r_0123_ENZ_YGL205W,0.0,0.0001969614867913
unikp,r_0124_ENZ_YGL205W,0.0,0.0001992493558232
unikp,r_0125_ENZ_YGL205W,0.0,0.0001722329484849
unikp,r_0126_ENZ_YCR048W_FWD,0.0,0.0005048836434482
unikp,r_0126_ENZ_YCR048W_REV,0.0,0.0
unikp,r_0127_ENZ_YCR048W,0.0,0.0025427009127676
unikp,r_0127_ENZ_YNR019W,0.0,0.0026545925927575
unikp,r_0128_ENZ_YCR048W_FWD,0.0,0.0004137934208221
unikp,r_0128_ENZ_YCR048W_REV,0.0,0.0
unikp,r_0129_ENZ_YCR048W,0.0,0.0003514702521703
unikp,r_0130_ENZ_YCR048W_FWD,0.0,0.0003858121160778
unikp,r_0130_ENZ_YCR048W_REV,0.0,0.0
unikp,r_0131_ENZ_YCR048W_FWD,0.0,0.0005632798624667
unikp,r_0131_ENZ_YCR048W_REV,0.0,0.0
unikp,r_0132_ENZ_YCR048W_FWD,0.0,0.0009396249469835
unikp,r_0132_ENZ_YCR048W_REV,0.0,0.0
unikp,r_0132_ENZ_YNR019W_FWD,0.0,0.0013616398714166
unikp,r_0132_ENZ_YNR019W_REV,0.0,0.0
unikp,r_0133_ENZ_YCR048W_FWD,0.0,0.0004699246102707
unikp,r_0133_ENZ_YCR048W_REV,0.0,0.0
unikp,r_0134_ENZ_YCR048W_FWD,0.0,0.0003365143115522
